Epoch: 139, Train Loss: 0.015900935977697372, Test Loss: 0.020452911034226418
Epoch: 140, Train Loss: 0.01613607630133629, Test Loss: 0.020569870248436928
Epoch: 141, Train Loss: 0.015409976243972778, Test Loss: 0.020468775182962418
Epoch: 142, Train Loss: 0.015556102618575096, Test Loss: 0.02033247798681259
Epoch: 143, Train Loss: 0.015768850222229958, Test Loss: 0.020407456904649734
Epoch: 144, Train Loss: 0.015347001142799854, Test Loss: 0.020272891968488693
Epoch: 145, Train Loss: 0.01569991558790207, Test Loss: 0.020217793062329292
Epoch: 146, Train Loss: 0.015776898711919785, Test Loss: 0.02016942948102951
Epoch: 147, Train Loss: 0.016034243628382683, Test Loss: 0.020205408334732056
Epoch: 148, Train Loss: 0.015640635043382645, Test Loss: 0.02010565996170044
Epoch: 149, Train Loss: 0.015564829111099243, Test Loss: 0.020211510360240936
Epoch: 150, Train Loss: 0.01572554185986519, Test Loss: 0.020055677741765976
Epoch: 151, Train Loss: 0.014957582578063011, Test Loss: 0.019992545247077942
Epoch: 152, Train Loss: 0.015173603780567646, Test Loss: 0.020019572228193283
Epoch: 153, Train Loss: 0.015683049336075783, Test Loss: 0.019974080845713615
Epoch: 154, Train Loss: 0.015218345448374748, Test Loss: 0.019818635657429695
Epoch: 155, Train Loss: 0.01522787380963564, Test Loss: 0.019803326576948166
Epoch: 156, Train Loss: 0.015817202627658844, Test Loss: 0.019814519211649895
Epoch: 157, Train Loss: 0.01684185303747654, Test Loss: 0.019791023805737495
Epoch: 158, Train Loss: 0.015062414109706879, Test Loss: 0.01988387107849121
Epoch: 159, Train Loss: 0.015943080186843872, Test Loss: 0.019633710384368896
Epoch: 160, Train Loss: 0.015323529951274395, Test Loss: 0.019663846120238304
Epoch: 161, Train Loss: 0.01523443590849638, Test Loss: 0.01955888792872429
Epoch: 162, Train Loss: 0.01472657360136509, Test Loss: 0.019610511139035225
Epoch: 163, Train Loss: 0.014739105477929115, Test Loss: 0.019587937742471695
Epoch: 164, Train Loss: 0.014558948576450348, Test Loss: 0.01939408667385578
Epoch: 165, Train Loss: 0.01509716548025608, Test Loss: 0.019379589706659317
Epoch: 166, Train Loss: 0.014807651750743389, Test Loss: 0.019436916336417198
Epoch: 167, Train Loss: 0.014724159613251686, Test Loss: 0.01937125436961651
Epoch: 168, Train Loss: 0.015165716409683228, Test Loss: 0.019391801208257675
Epoch: 169, Train Loss: 0.014672840014100075, Test Loss: 0.01940252259373665
Epoch: 170, Train Loss: 0.01470156479626894, Test Loss: 0.01926860585808754
Epoch: 171, Train Loss: 0.01437659002840519, Test Loss: 0.019319528713822365
Epoch: 172, Train Loss: 0.014786039479076862, Test Loss: 0.019200991839170456
Epoch: 173, Train Loss: 0.014447338879108429, Test Loss: 0.0191754549741745
Epoch: 174, Train Loss: 0.014652756042778492, Test Loss: 0.019063249230384827
Epoch: 175, Train Loss: 0.014127048663794994, Test Loss: 0.0190928615629673
Epoch: 176, Train Loss: 0.014821681194007397, Test Loss: 0.019091254100203514
Epoch: 177, Train Loss: 0.01516407448798418, Test Loss: 0.019021961838006973
Epoch: 178, Train Loss: 0.01497515756636858, Test Loss: 0.019034137949347496
Epoch: 179, Train Loss: 0.014611242339015007, Test Loss: 0.018935998901724815
Epoch: 180, Train Loss: 0.014289343729615211, Test Loss: 0.018913108855485916
Epoch: 181, Train Loss: 0.014242775738239288, Test Loss: 0.01890290156006813
Epoch: 182, Train Loss: 0.01439656037837267, Test Loss: 0.01891004480421543
Epoch: 183, Train Loss: 0.013998731970787048, Test Loss: 0.018859798088669777
Epoch: 184, Train Loss: 0.014136964455246925, Test Loss: 0.01876104436814785
Epoch: 185, Train Loss: 0.014562691561877728, Test Loss: 0.018758248537778854
Epoch: 186, Train Loss: 0.014170937240123749, Test Loss: 0.01884470321238041
Epoch: 187, Train Loss: 0.01443983893841505, Test Loss: 0.018743041902780533
Epoch: 188, Train Loss: 0.014119887724518776, Test Loss: 0.018656546249985695
Epoch: 189, Train Loss: 0.014032909646630287, Test Loss: 0.018615122884511948
Epoch: 190, Train Loss: 0.013996126130223274, Test Loss: 0.018612533807754517
Epoch: 191, Train Loss: 0.01406423281878233, Test Loss: 0.018665827810764313
Epoch: 192, Train Loss: 0.014213958755135536, Test Loss: 0.018599461764097214
Epoch: 193, Train Loss: 0.014135788194835186, Test Loss: 0.018500376492738724
Epoch: 194, Train Loss: 0.013692277483642101, Test Loss: 0.018476272001862526
Epoch: 195, Train Loss: 0.014756905846297741, Test Loss: 0.01846105232834816
Epoch: 196, Train Loss: 0.01375344954431057, Test Loss: 0.01850994862616062
Epoch: 197, Train Loss: 0.013850082643330097, Test Loss: 0.018457284197211266
Epoch: 198, Train Loss: 0.014311624690890312, Test Loss: 0.01834695227444172
Epoch: 199, Train Loss: 0.014935051091015339, Test Loss: 0.01857089251279831
Epoch: 200, Train Loss: 0.013940597884356976, Test Loss: 0.018380584195256233
Epoch: 201, Train Loss: 0.014017696492373943, Test Loss: 0.018302783370018005
Epoch: 202, Train Loss: 0.014307653531432152, Test Loss: 0.01839793287217617
Epoch: 203, Train Loss: 0.013954167254269123, Test Loss: 0.01825176738202572
Epoch: 204, Train Loss: 0.013700956478714943, Test Loss: 0.018157100304961205
Epoch: 205, Train Loss: 0.013672667555510998, Test Loss: 0.018135230988264084
Epoch: 206, Train Loss: 0.013844430446624756, Test Loss: 0.018232721835374832
Epoch: 207, Train Loss: 0.01386934332549572, Test Loss: 0.0180808175355196
Epoch: 208, Train Loss: 0.013654762879014015, Test Loss: 0.01825004816055298
Epoch: 209, Train Loss: 0.014010382816195488, Test Loss: 0.018160950392484665
Epoch: 210, Train Loss: 0.014344437047839165, Test Loss: 0.01814160868525505
Epoch: 211, Train Loss: 0.013905646279454231, Test Loss: 0.018077263608574867
Epoch: 212, Train Loss: 0.013098555617034435, Test Loss: 0.017959611490368843
Epoch: 213, Train Loss: 0.013554854318499565, Test Loss: 0.017903102561831474
Epoch: 214, Train Loss: 0.013269998133182526, Test Loss: 0.01800422929227352
Epoch: 215, Train Loss: 0.013384638354182243, Test Loss: 0.017970770597457886
Epoch: 216, Train Loss: 0.013560032472014427, Test Loss: 0.01795509085059166
Epoch: 217, Train Loss: 0.013345700688660145, Test Loss: 0.017912482842803
Epoch: 218, Train Loss: 0.013173891231417656, Test Loss: 0.017889682203531265
Epoch: 219, Train Loss: 0.013009965419769287, Test Loss: 0.01778600364923477
Epoch: 220, Train Loss: 0.013565612956881523, Test Loss: 0.01780811883509159
Epoch: 221, Train Loss: 0.013324719853699207, Test Loss: 0.017786812037229538
Epoch: 222, Train Loss: 0.012824608013033867, Test Loss: 0.017820438370108604
Epoch: 223, Train Loss: 0.012712028808891773, Test Loss: 0.017675593495368958
Epoch: 224, Train Loss: 0.013035397045314312, Test Loss: 0.01771414838731289
Epoch: 225, Train Loss: 0.013615643605589867, Test Loss: 0.017623797059059143
Epoch: 226, Train Loss: 0.01308116503059864, Test Loss: 0.01782182790338993
Epoch: 227, Train Loss: 0.013277162797749043, Test Loss: 0.0176086388528347
Epoch: 228, Train Loss: 0.013737281784415245, Test Loss: 0.01753954403102398
Epoch: 229, Train Loss: 0.013229426927864552, Test Loss: 0.017740409821271896
Epoch: 230, Train Loss: 0.012612806633114815, Test Loss: 0.017579499632120132
Epoch: 231, Train Loss: 0.01333935558795929, Test Loss: 0.017514657229185104
Epoch: 232, Train Loss: 0.012700957246124744, Test Loss: 0.01752895675599575
Epoch: 233, Train Loss: 0.012921331450343132, Test Loss: 0.01761060580611229
Epoch: 234, Train Loss: 0.013517552986741066, Test Loss: 0.01752389408648014
Epoch: 235, Train Loss: 0.013392838649451733, Test Loss: 0.017578469589352608
Epoch: 236, Train Loss: 0.01260877400636673, Test Loss: 0.017408251762390137
Epoch: 237, Train Loss: 0.013040786609053612, Test Loss: 0.01736767590045929
Epoch: 238, Train Loss: 0.012902389280498028, Test Loss: 0.017465906217694283
Epoch: 239, Train Loss: 0.013094352558255196, Test Loss: 0.01734684780240059
Epoch: 240, Train Loss: 0.01287859957665205, Test Loss: 0.01739644631743431
Epoch: 241, Train Loss: 0.013059601187705994, Test Loss: 0.0175048615783453
Epoch: 242, Train Loss: 0.013744224794209003, Test Loss: 0.017432857304811478
Epoch: 243, Train Loss: 0.012533103115856647, Test Loss: 0.017320433631539345
Epoch: 244, Train Loss: 0.01275385171175003, Test Loss: 0.017383497208356857
Epoch: 245, Train Loss: 0.013873535208404064, Test Loss: 0.01731759123504162
Epoch: 246, Train Loss: 0.012522938661277294, Test Loss: 0.017206046730279922
Epoch: 247, Train Loss: 0.01347129326313734, Test Loss: 0.01729479432106018
Epoch: 248, Train Loss: 0.012585091404616833, Test Loss: 0.017307113856077194
Epoch: 249, Train Loss: 0.012916048988699913, Test Loss: 0.01717383787035942
Epoch: 250, Train Loss: 0.012483842670917511, Test Loss: 0.01722925901412964
Epoch: 251, Train Loss: 0.012596556916832924, Test Loss: 0.01709042116999626
Epoch: 252, Train Loss: 0.012530041858553886, Test Loss: 0.01707848533987999
Epoch: 253, Train Loss: 0.012872080318629742, Test Loss: 0.017367413267493248
Epoch: 254, Train Loss: 0.01260164100676775, Test Loss: 0.017099976539611816
Epoch: 255, Train Loss: 0.01235557347536087, Test Loss: 0.017079073935747147
Epoch: 256, Train Loss: 0.012530840933322906, Test Loss: 0.017075737938284874
Epoch: 257, Train Loss: 0.012294529005885124, Test Loss: 0.017221247777342796
Epoch: 258, Train Loss: 0.012078036554157734, Test Loss: 0.017106356099247932
Epoch: 259, Train Loss: 0.012666960246860981, Test Loss: 0.01705261878669262
Epoch: 260, Train Loss: 0.011853373609483242, Test Loss: 0.017151016741991043
Epoch: 261, Train Loss: 0.012445096857845783, Test Loss: 0.01704685017466545
Epoch: 262, Train Loss: 0.012366891838610172, Test Loss: 0.01694456674158573
Epoch: 263, Train Loss: 0.012605917640030384, Test Loss: 0.016899559646844864
Epoch: 264, Train Loss: 0.013341697864234447, Test Loss: 0.016905512660741806
Epoch: 265, Train Loss: 0.01214123796671629, Test Loss: 0.016999533399939537
Epoch: 266, Train Loss: 0.012494157068431377, Test Loss: 0.01696530357003212
Epoch: 267, Train Loss: 0.012605992145836353, Test Loss: 0.016953594982624054
Epoch: 268, Train Loss: 0.012024101801216602, Test Loss: 0.01693309098482132
Epoch: 269, Train Loss: 0.012277914211153984, Test Loss: 0.01679125614464283
Epoch: 270, Train Loss: 0.011886135675013065, Test Loss: 0.01679103821516037
Epoch: 271, Train Loss: 0.012214822694659233, Test Loss: 0.016851868480443954
Epoch: 272, Train Loss: 0.011906762607395649, Test Loss: 0.016826560720801353
Epoch: 273, Train Loss: 0.012020002119243145, Test Loss: 0.016860032454133034
Epoch: 274, Train Loss: 0.012059425935149193, Test Loss: 0.0169578418135643
Epoch: 275, Train Loss: 0.012472709640860558, Test Loss: 0.016835976392030716
Epoch: 276, Train Loss: 0.012094969861209393, Test Loss: 0.01669369637966156
Epoch: 277, Train Loss: 0.012288141995668411, Test Loss: 0.016711803153157234
Epoch: 278, Train Loss: 0.011956069618463516, Test Loss: 0.01673399843275547
Epoch: 279, Train Loss: 0.012548098340630531, Test Loss: 0.01668260432779789
Epoch: 280, Train Loss: 0.012374823912978172, Test Loss: 0.016714636236429214
Epoch: 281, Train Loss: 0.011626238003373146, Test Loss: 0.016604049131274223
Epoch: 282, Train Loss: 0.01217641867697239, Test Loss: 0.016582753509283066
Epoch: 283, Train Loss: 0.012201317586004734, Test Loss: 0.016569146886467934
Epoch: 284, Train Loss: 0.011680473573505878, Test Loss: 0.016597062349319458
Epoch: 285, Train Loss: 0.011536040343344212, Test Loss: 0.01660291850566864
Epoch: 286, Train Loss: 0.011782419867813587, Test Loss: 0.016525233164429665
Epoch: 287, Train Loss: 0.011806905269622803, Test Loss: 0.016713136807084084
Epoch: 288, Train Loss: 0.011988100595772266, Test Loss: 0.016654597595334053
Epoch: 289, Train Loss: 0.011804316192865372, Test Loss: 0.01672694832086563
Epoch: 290, Train Loss: 0.012132326140999794, Test Loss: 0.016585323959589005
Epoch: 291, Train Loss: 0.011785736307501793, Test Loss: 0.016688073053956032
Epoch: 292, Train Loss: 0.01182734128087759, Test Loss: 0.016517365351319313
Epoch: 293, Train Loss: 0.012008223682641983, Test Loss: 0.01654702238738537
Epoch: 294, Train Loss: 0.012124964967370033, Test Loss: 0.016487333923578262
Epoch: 295, Train Loss: 0.011793983168900013, Test Loss: 0.016450589522719383
Epoch: 296, Train Loss: 0.012104606255888939, Test Loss: 0.016452770680189133
Epoch: 297, Train Loss: 0.011769038625061512, Test Loss: 0.0164679903537035
Epoch: 298, Train Loss: 0.012480558827519417, Test Loss: 0.016398997977375984
Epoch: 299, Train Loss: 0.012485204264521599, Test Loss: 0.016509924083948135
Epoch: 300, Train Loss: 0.011429057456552982, Test Loss: 0.016366567462682724
Epoch: 301, Train Loss: 0.011969001963734627, Test Loss: 0.016569722443819046
Epoch: 302, Train Loss: 0.01204693503677845, Test Loss: 0.01642606221139431
Epoch: 303, Train Loss: 0.011873245239257812, Test Loss: 0.016406452283263206
Epoch: 304, Train Loss: 0.013138140551745892, Test Loss: 0.01632932387292385
Epoch: 305, Train Loss: 0.011406377889215946, Test Loss: 0.016369547694921494
Epoch: 306, Train Loss: 0.011786101385951042, Test Loss: 0.016341691836714745
Epoch: 307, Train Loss: 0.011729930527508259, Test Loss: 0.016287853941321373
Epoch: 308, Train Loss: 0.01155825424939394, Test Loss: 0.01628674380481243
Epoch: 309, Train Loss: 0.011616974137723446, Test Loss: 0.01626560278236866
Epoch: 310, Train Loss: 0.011272578500211239, Test Loss: 0.016234301030635834
Epoch: 311, Train Loss: 0.011784941889345646, Test Loss: 0.01641332358121872
Epoch: 312, Train Loss: 0.011615173891186714, Test Loss: 0.016269845888018608
Epoch: 313, Train Loss: 0.012220323085784912, Test Loss: 0.0162191241979599
Epoch: 314, Train Loss: 0.012364692986011505, Test Loss: 0.01619643345475197
Epoch: 315, Train Loss: 0.011872543953359127, Test Loss: 0.016278620809316635
Epoch: 316, Train Loss: 0.011460942216217518, Test Loss: 0.016287770122289658
Epoch: 317, Train Loss: 0.011676982045173645, Test Loss: 0.016155360266566277
