episode,timestep,reward
1,800,104.1581
3,1600,109.8399
5,2400,105.1468
7,3200,108.3738
9,4000,102.4576
11,4800,99.9578
13,5600,104.9066
15,6400,104.9015
17,7200,103.5984
19,8000,103.4969
21,8800,105.0543
23,9600,105.5893
25,10400,107.4807
27,11200,106.6441
29,12000,108.8217
31,12800,109.173
33,13600,111.3389
35,14400,112.285
37,15200,114.6909
39,16000,114.934
41,16800,114.2279
43,17600,111.3548
45,18400,114.1578
47,19200,111.2704
49,20000,108.4524
51,20800,109.8268
53,21600,111.3436
55,22400,113.255
57,23200,112.755
59,24000,112.1087
61,24800,113.9832
63,25600,111.9596
65,26400,109.2434
67,27200,115.653
69,28000,113.4255
71,28800,114.7534
73,29600,115.8459
75,30400,114.919
77,31200,117.0934
79,32000,115.1769
81,32800,117.0742
83,33600,117.223
85,34400,116.37
87,35200,112.7608
89,36000,114.2917
91,36800,112.7002
93,37600,109.426
95,38400,108.6606
97,39200,112.5996
99,40000,110.3516
101,40800,103.2291
103,41600,110.9359
105,42400,106.1539
107,43200,101.2199
109,44000,112.6472
111,44800,106.5161
113,45600,109.4538
115,46400,103.3255
117,47200,99.4295
119,48000,106.272
121,48800,104.796
123,49600,104.2562
125,50400,104.1448
127,51200,101.4467
129,52000,99.5012
131,52800,104.1496
133,53600,93.8236
135,54400,98.7247
137,55200,105.7991
139,56000,106.1592
141,56800,104.1383
143,57600,101.0528
145,58400,105.5448
147,59200,106.4651
149,60000,101.4295
151,60800,100.0785
153,61600,107.8289
155,62400,101.8554
157,63200,101.8691
159,64000,111.3599
161,64800,100.9621
163,65600,102.6874
165,66400,105.7319
167,67200,105.1939
169,68000,112.6907
171,68800,112.6318
173,69600,108.8461
175,70400,101.1825
177,71200,105.2879
179,72000,102.1411
181,72800,94.5097
183,73600,99.5173
185,74400,93.0386
187,75200,89.42
189,76000,91.7319
191,76800,79.9123
193,77600,93.0345
195,78400,85.1239
197,79200,80.4233
199,80000,80.7302
201,80800,55.3882
203,81600,78.4168
205,82400,71.045
207,83200,66.451
209,84000,81.8918
211,84800,73.0705
213,85600,77.1159
215,86400,79.6015
217,87200,75.1183
219,88000,88.1795
221,88800,68.3517
223,89600,79.4509
225,90400,62.6823
227,91200,64.8364
229,92000,64.8044
231,92800,66.8835
233,93600,61.4197
235,94400,81.6483
237,95200,64.6308
239,96000,61.5198
241,96800,59.4133
243,97600,71.6367
245,98400,68.9157
247,99200,49.7007
249,100000,45.1492
251,100800,47.1499
253,101600,63.365
255,102400,51.1893
257,103200,46.1716
259,104000,68.3604
261,104800,69.401
263,105600,67.2678
265,106400,77.5932
267,107200,80.8928
269,108000,69.4072
271,108800,80.724
273,109600,75.6556
275,110400,68.1447
277,111200,74.5106
279,112000,71.1554
281,112800,68.9707
283,113600,76.5486
285,114400,85.4584
287,115200,71.3997
289,116000,90.2283
291,116800,88.0572
293,117600,59.7795
295,118400,83.2184
297,119200,59.1245
299,120000,50.4938
301,120800,69.2479
303,121600,59.371
305,122400,69.0411
307,123200,55.9562
309,124000,51.6531
311,124800,49.6137
313,125600,43.9633
315,126400,55.9803
317,127200,51.6823
319,128000,49.9028
321,128800,67.2213
323,129600,62.8682
325,130400,41.6569
327,131200,59.9029
329,132000,52.182
331,132800,44.6929
333,133600,51.5826
335,134400,49.0691
337,135200,44.4184
339,136000,46.5105
341,136800,46.3336
343,137600,52.168
345,138400,59.3865
347,139200,36.0254
349,140000,28.6003
351,140800,45.0614
353,141600,38.2874
355,142400,44.0689
357,143200,25.141
359,144000,28.3272
361,144800,37.8457
363,145600,34.861
365,146400,31.699
367,147200,27.1263
369,148000,30.8647
371,148800,9.9519
373,149600,31.031
375,150400,45.095
377,151200,17.4091
379,152000,30.704
381,152800,31.2633
383,153600,30.4889
385,154400,40.5221
387,155200,14.157
389,156000,52.6056
391,156800,40.9841
393,157600,35.3541
395,158400,51.6986
397,159200,56.3311
399,160000,37.4277
401,160800,48.7528
403,161600,45.473
405,162400,58.9615
407,163200,35.821
409,164000,52.9688
411,164800,48.3036
413,165600,49.4084
415,166400,22.4437
417,167200,45.7294
419,168000,61.0477
421,168800,52.1153
423,169600,36.0083
425,170400,38.0726
427,171200,50.35
429,172000,69.8663
431,172800,62.0414
433,173600,52.5803
435,174400,41.8133
437,175200,48.2179
439,176000,45.2456
441,176800,28.4841
443,177600,36.823
445,178400,39.1655
447,179200,39.9482
449,180000,44.2848
451,180800,53.907
453,181600,36.2725
455,182400,51.1402
457,183200,33.3117
459,184000,44.7389
461,184800,35.7474
463,185600,47.8639
465,186400,28.5524
467,187200,37.4621
469,188000,43.9686
471,188800,42.731
473,189600,37.3987
