episode,timestep,reward
7,2000,-835.6209
13,4000,-834.5298
21,6000,-882.275
27,8000,-756.5108
37,10000,-900.4901
45,12000,-909.8616
57,14000,-870.8269
65,16000,-913.0598
74,18000,-918.1287
84,20000,-817.9217
91,22000,-893.7408
97,24000,-935.3983
104,26000,-806.5033
109,28000,-833.2291
116,30000,-911.1728
122,32000,-879.6688
130,34000,-883.9579
138,36000,-873.8066
143,38000,-739.9472
149,40000,-690.2074
155,42000,-674.2725
162,44000,-818.4537
168,46000,-851.9451
172,48000,-725.8511
178,50000,-847.6378
186,52000,-897.1451
191,54000,-680.5944
200,56000,-873.2022
204,58000,-570.9622
210,60000,-775.8518
215,62000,-798.1984
225,64000,-772.2046
234,66000,-896.9979
237,68000,-962.2601
243,70000,-756.0654
247,72000,-837.7414
252,74000,-531.9078
256,76000,-861.5913
260,78000,-755.0551
264,80000,-901.3797
269,82000,-464.8239
272,84000,-632.6136
276,86000,-510.2909
281,88000,-706.7116
285,90000,-630.1029
288,92000,-251.0685
292,94000,-467.7061
294,96000,-218.9038
299,98000,-704.1141
303,100000,-823.4256
305,102000,-324.6194
311,104000,-382.447
314,106000,-675.8977
320,108000,-643.478
324,110000,-568.9055
326,112000,-423.3099
329,114000,-540.0953
332,116000,-395.7756
335,118000,-723.1943
339,120000,-665.1333
342,122000,-143.0048
345,124000,-509.1146
348,126000,-266.6216
351,128000,-221.8696
354,130000,-613.5311
358,132000,-359.4173
360,134000,-144.4148
365,136000,-642.5709
368,138000,-9.8386
371,140000,-550.2209
373,142000,-121.8834
377,144000,-259.9537
382,146000,-608.5132
384,148000,-223.5995
388,150000,-148.4214
392,152000,-588.2906
394,154000,-421.4061
397,156000,-72.299
400,158000,-170.4012
403,160000,-759.8064
405,162000,133.483
407,164000,321.4523
412,166000,-297.3334
414,168000,-245.9123
418,170000,-450.9985
422,172000,-407.474
425,174000,-443.7205
430,176000,-355.5548
432,178000,232.3224
436,180000,-888.304
440,182000,-788.6287
442,184000,-298.6833
446,186000,-645.1331
449,188000,-508.5088
451,190000,-446.6878
456,192000,-556.4927
459,194000,-367.909
461,196000,458.7352
464,198000,-467.4215
469,200000,-541.1684
472,202000,-390.1017
474,204000,435.5903
479,206000,-730.7916
481,208000,191.2368
488,210000,-844.5958
491,212000,-162.6461
493,214000,-128.5764
496,216000,-55.9293
499,218000,-107.3694
501,220000,0.9411
505,222000,-587.6682
509,224000,-554.1562
512,226000,126.7815
515,228000,-276.6005
520,230000,-429.6433
524,232000,-521.539
527,234000,62.7494
531,236000,-558.1021
536,238000,-459.7731
541,240000,-444.4268
543,242000,-122.382
546,244000,319.7027
548,246000,587.9466
552,248000,-447.8421
555,250000,-315.7852
557,252000,489.894
559,254000,-254.3027
563,256000,-389.303
565,258000,491.1786
567,260000,315.9357
569,262000,747.5454
571,264000,338.3689
574,266000,156.3727
577,268000,-116.7433
581,270000,-213.5046
583,272000,-46.4142
587,274000,-361.5318
591,276000,-693.3339
597,278000,-633.3976
600,280000,-309.3898
602,282000,777.3946
604,284000,1132.5037
609,286000,-145.8118
612,288000,66.5772
616,290000,-321.7746
619,292000,-404.3373
622,294000,-107.6771
624,296000,735.9108
627,298000,-201.9446
631,300000,2.7701
633,302000,926.1977
635,304000,831.3317
639,306000,-441.6249
644,308000,-895.7298
647,310000,-204.0042
649,312000,1242.8332
655,314000,-410.9531
658,316000,-39.5634
661,318000,-252.5955
665,320000,-254.0926
669,322000,-46.3844
673,324000,-936.382
678,326000,-431.1981
681,328000,-199.5041
683,330000,989.6018
687,332000,-14.2548
689,334000,-280.9255
691,336000,249.5682
694,338000,204.8861
698,340000,310.2219
701,342000,-117.405
705,344000,-433.8679
707,346000,680.474
711,348000,197.6316
715,350000,-117.3429
718,352000,-147.5602
721,354000,876.8413
724,356000,660.8541
729,358000,-454.1315
731,360000,272.1995
736,362000,-573.3757
738,364000,740.9471
741,366000,-62.2569
745,368000,-264.9977
747,370000,690.6333
749,372000,1245.9757
754,374000,-439.7136
758,376000,-664.077
760,378000,1542.969
762,380000,498.7832
765,382000,-421.5232
768,384000,487.1754
770,386000,1404.6292
772,388000,1736.049
774,390000,1032.3352
777,392000,559.5284
780,394000,321.8117
782,396000,304.1298
786,398000,55.2317
788,400000,474.8628
791,402000,739.6217
795,404000,-168.5618
798,406000,348.0994
800,408000,1002.0355
802,410000,960.8622
804,412000,1802.5647
806,414000,678.4303
809,416000,4.7239
811,418000,1844.8031
813,420000,769.5553
817,422000,271.2993
819,424000,1507.9322
821,426000,1673.5723
824,428000,563.0058
827,430000,1051.8136
831,432000,-227.268
833,434000,1991.2278
836,436000,70.1622
839,438000,-15.8887
841,440000,638.8095
843,442000,1636.9716
846,444000,632.1446
848,446000,1006.4108
850,448000,856.1718
854,450000,151.9523
858,452000,-900.0732
861,454000,642.792
863,456000,1104.2729
865,458000,1594.3135
869,460000,590.7292
871,462000,1639.8571
873,464000,1803.9091
876,466000,355.9471
878,468000,2102.407
882,470000,-152.7052
887,472000,-378.2878
889,474000,-476.8466
892,476000,86.4784
895,478000,656.4934
897,480000,566.285
900,482000,731.0297
904,484000,-221.0481
906,486000,811.3112
910,488000,485.9862
912,490000,2031.4452
914,492000,1779.7391
916,494000,1585.4909
918,496000,1283.8539
920,498000,1774.8894
923,500000,756.3224
925,502000,844.5024
927,504000,592.1406
931,506000,-47.9468
933,508000,1086.4412
935,510000,626.3148
938,512000,565.7715
940,514000,1213.3854
943,516000,801.115
946,518000,190.192
949,520000,31.3144
951,522000,2099.2112
