episode,timestep,reward
2,800,-287.1255
4,1600,-360.8217
6,2400,-250.1265
9,3200,-298.2069
11,4000,-341.4208
13,4800,-352.4368
15,5600,-358.6926
17,6400,-329.5496
19,7200,-311.2311
22,8000,-334.0571
24,8800,-284.0286
27,9600,-256.5628
30,10400,-230.9178
32,11200,-253.8215
35,12000,-286.0521
37,12800,-356.4951
39,13600,-355.0222
41,14400,-365.1994
43,15200,-357.6326
45,16000,-359.0534
47,16800,-370.0971
49,17600,-358.2606
52,18400,-265.9237
54,19200,-342.9732
56,20000,-222.8426
59,20800,-303.9752
61,21600,-343.6594
63,22400,-363.3182
65,23200,-328.9427
68,24000,-281.1258
71,24800,-254.0454
73,25600,-360.0736
75,26400,-242.2243
78,27200,-304.6442
80,28000,-301.0691
83,28800,-265.6185
85,29600,-361.8694
87,30400,-351.1771
90,31200,-226.0954
93,32000,-287.6754
95,32800,-330.0983
98,33600,-240.839
100,34400,-366.7468
102,35200,-258.91
104,36000,-359.8715
107,36800,-324.0624
109,37600,-244.5412
111,38400,-348.2826
113,39200,-355.6709
116,40000,-296.728
119,40800,-204.847
121,41600,-358.2227
123,42400,-356.9129
125,43200,-336.8016
127,44000,-312.5319
131,44800,-206.6973
133,45600,-319.9347
137,46400,-227.8451
139,47200,-290.5994
142,48000,-294.8033
144,48800,-351.6566
146,49600,-370.0702
148,50400,-248.337
151,51200,-282.3797
153,52000,-348.0045
155,52800,-219.4201
158,53600,-333.5107
160,54400,-357.8574
162,55200,-267.3903
164,56000,-364.5465
166,56800,-354.3774
168,57600,-356.3811
170,58400,-363.3013
172,59200,-320.51
175,60000,-280.2907
177,60800,-354.3738
179,61600,-313.8953
181,62400,-368.3251
184,63200,-314.9995
186,64000,-287.8011
189,64800,-285.537
191,65600,-356.4914
193,66400,-349.5528
196,67200,-208.6812
198,68000,-351.8559
200,68800,-229.5142
203,69600,-310.8933
205,70400,-362.1779
207,71200,-358.1059
209,72000,-353.1935
211,72800,-355.4003
213,73600,-355.0502
215,74400,-306.0865
217,75200,-363.3695
219,76000,-362.1564
222,76800,-250.7214
224,77600,-365.1755
226,78400,-352.9559
228,79200,-368.0581
231,80000,-252.35
233,80800,-357.3315
235,81600,-349.4763
237,82400,-363.9119
239,83200,-361.6073
241,84000,-287.0133
243,84800,-359.0514
245,85600,-299.5129
247,86400,-371.1527
250,87200,-281.1914
253,88000,-269.4658
255,88800,-347.7597
257,89600,-353.2605
259,90400,-267.3878
262,91200,-348.6928
264,92000,-361.7972
266,92800,-241.2013
268,93600,-357.9851
270,94400,-357.8487
274,95200,-196.2184
276,96000,-354.1983
278,96800,-365.4355
280,97600,-353.141
282,98400,-343.8152
285,99200,-298.3049
287,100000,-362.422
289,100800,-358.217
292,101600,-219.5982
294,102400,-359.6092
296,103200,-362.5734
298,104000,-366.4697
300,104800,-355.6516
302,105600,-353.2777
305,106400,-145.2117
308,107200,-216.3209
310,108000,-357.4615
313,108800,-346.7314
315,109600,-280.9844
317,110400,-335.5425
320,111200,-271.2209
323,112000,-271.4762
325,112800,-241.7343
327,113600,-324.4811
329,114400,-356.5575
331,115200,-364.4488
334,116000,-294.1653
336,116800,-353.5294
338,117600,-339.333
340,118400,-288.3954
343,119200,-312.8134
345,120000,-360.845
348,120800,-228.0397
350,121600,-361.1186
353,122400,-206.5493
355,123200,-365.9288
357,124000,-365.9048
359,124800,-362.8729
361,125600,-269.233
364,126400,-289.8506
367,127200,-222.0237
369,128000,-359.6509
372,128800,-270.099
374,129600,-335.2498
377,130400,-164.9438
380,131200,-312.8922
383,132000,-270.3663
387,132800,-155.5933
389,133600,-344.8159
391,134400,-237.641
394,135200,-284.3915
396,136000,-359.7838
398,136800,-301.332
401,137600,-256.2145
403,138400,-364.7352
405,139200,-335.5729
407,140000,-358.0162
410,140800,-278.2249
412,141600,-255.52
415,142400,-316.6517
417,143200,-282.5809
419,144000,-294.0374
421,144800,-366.8511
424,145600,-266.7695
428,146400,-238.2339
430,147200,-261.5045
433,148000,-287.0464
435,148800,-338.9838
437,149600,-240.7103
439,150400,-357.384
442,151200,-305.2053
445,152000,-274.8467
447,152800,-355.2193
449,153600,-348.7221
451,154400,-358.7863
453,155200,-200.2317
455,156000,-360.8025
457,156800,-355.6009
459,157600,-360.0957
462,158400,-331.5013
464,159200,-293.5827
467,160000,-304.2526
469,160800,-349.025
471,161600,-287.5329
473,162400,-358.4248
475,163200,-311.954
477,164000,-352.102
479,164800,-356.988
481,165600,-346.5443
483,166400,-357.3496
485,167200,-337.5241
488,168000,-324.6177
490,168800,-368.0493
492,169600,-245.0663
494,170400,-327.2073
497,171200,-283.3036
499,172000,-343.5375
501,172800,-344.3423
504,173600,-259.3924
507,174400,-266.8552
509,175200,-312.9944
511,176000,-355.2752
513,176800,-355.503
515,177600,-354.0878
517,178400,-361.0576
519,179200,-357.3917
523,180000,-196.6039
525,180800,-361.1713
527,181600,-271.1904
529,182400,-361.7844
532,183200,-254.2358
534,184000,-320.3442
536,184800,-350.5345
539,185600,-291.2971
541,186400,-355.0276
543,187200,-351.9184
545,188000,-357.6548
547,188800,-337.3576
549,189600,-352.7302
552,190400,-277.9976
554,191200,-311.8779
556,192000,-289.9835
559,192800,-284.4142
561,193600,-245.5174
563,194400,-345.089
565,195200,-361.364
568,196000,-294.2618
571,196800,-275.2526
573,197600,-358.2497
575,198400,-345.0744
577,199200,-347.6091
579,200000,-353.0579
581,200800,-357.725
583,201600,-362.8067
585,202400,-228.6893
588,203200,-265.4777
591,204000,-285.7925
593,204800,-366.4011
595,205600,-295.2511
598,206400,-259.3055
600,207200,-290.2185
602,208000,-364.3179
604,208800,-355.4705
608,209600,-221.6228
610,210400,-215.4945
612,211200,-331.8367
615,212000,-297.0871
617,212800,-347.682
619,213600,-344.8905
622,214400,-251.6417
624,215200,-294.1197
627,216000,-291.9328
629,216800,-363.5909
631,217600,-368.7965
633,218400,-245.196
635,219200,-365.7596
637,220000,-355.8313
640,220800,-338.4065
642,221600,-349.1395
644,222400,-363.07
646,223200,-292.3001
648,224000,-318.979
650,224800,-351.431
652,225600,-365.8515
654,226400,-363.9142
657,227200,-293.1156
659,228000,-360.0508
