episode,timestep,reward
715,286400,143.6354
717,287200,146.843
719,288000,145.9293
721,288800,146.9428
723,289600,144.5766
725,290400,147.6082
727,291200,147.3619
729,292000,143.124
731,292800,145.3957
733,293600,150.5434
735,294400,149.4207
737,295200,146.6205
739,296000,147.8728
741,296800,148.8879
743,297600,149.731
745,298400,152.8352
747,299200,143.0747
749,300000,149.9429
751,300800,148.9635
753,301600,145.9498
755,302400,148.268
757,303200,148.9158
759,304000,146.9022
761,304800,146.9804
763,305600,146.6995
765,306400,150.2767
767,307200,147.4682
769,308000,152.1528
771,308800,146.54
773,309600,148.4955
775,310400,154.1513
777,311200,145.8989
779,312000,147.5649
781,312800,151.7532
783,313600,151.4353
785,314400,148.3241
787,315200,145.5317
789,316000,149.3901
791,316800,148.4552
793,317600,142.9938
795,318400,146.956
