episode,timestep,reward
15,8000,-820.4505
34,16000,-815.6176
51,24000,-883.4121
66,32000,-913.0844
85,40000,-858.9807
101,48000,-807.5062
116,56000,-775.9333
134,64000,-721.4512
150,72000,-881.0033
169,80000,-850.0254
182,88000,-668.9306
197,96000,-752.8985
211,104000,-746.8506
227,112000,-798.5874
241,120000,-806.077
250,128000,-837.4692
262,136000,-749.1417
270,144000,-580.0226
277,152000,-594.8304
287,160000,-671.4192
294,168000,-506.9165
301,176000,-596.9167
309,184000,-434.63
316,192000,-619.5058
323,200000,-497.5253
328,208000,-585.2829
335,216000,-299.9026
341,224000,-558.0431
346,232000,-207.8434
351,240000,-210.9559
358,248000,-478.6527
363,256000,-321.9007
369,264000,-111.8524
374,272000,-42.1476
379,280000,-91.4133
384,288000,-225.6118
389,296000,-26.0022
394,304000,-136.4811
398,312000,6.0985
402,320000,-241.9047
405,328000,675.4963
407,336000,1091.6967
413,344000,-18.42
418,352000,502.782
424,360000,-31.1001
429,368000,819.4392
433,376000,836.6114
439,384000,746.5434
443,392000,1386.1253
449,400000,1218.8735
455,408000,1067.9466
460,416000,1196.6083
465,424000,1873.3015
471,432000,1229.394
476,440000,1819.267
481,448000,1595.6658
488,456000,1178.0411
494,464000,1626.4809
500,472000,1240.4447
507,480000,1490.5884
514,488000,1133.58
523,496000,1016.4293
530,504000,1778.2128
538,512000,1362.115
544,520000,2208.5112
550,528000,2119.7719
556,536000,1746.4108
563,544000,2042.0201
568,552000,2603.1287
575,560000,2032.3723
582,568000,1613.6875
589,576000,1770.9078
595,584000,2250.3627
602,592000,1615.2372
612,600000,1227.9086
621,608000,1475.4118
628,616000,2237.2483
635,624000,2208.4428
642,632000,2533.2855
650,640000,1948.5446
658,648000,2306.939
667,656000,1400.662
675,664000,1412.9018
683,672000,1804.4963
691,680000,2026.5121
698,688000,2438.1607
705,696000,2652.0346
712,704000,2052.889
718,712000,2577.2503
726,720000,2259.1261
733,728000,2696.2601
739,736000,2918.1276
747,744000,2321.7702
754,752000,1851.772
763,760000,1947.9509
769,768000,2600.9253
776,776000,2154.4365
784,784000,1999.7042
795,792000,1097.2809
802,800000,2183.9416
810,808000,2353.1379
816,816000,2785.3149
823,824000,2911.9056
830,832000,2998.2157
837,840000,3241.3087
843,848000,3783.5674
849,856000,3401.8114
855,864000,2635.27
861,872000,3536.5004
868,880000,3171.2186
874,888000,3011.4305
880,896000,3151.957
888,904000,2161.1262
895,912000,2456.4742
903,920000,2282.5188
912,928000,2292.8881
918,936000,2776.729
925,944000,2853.9723
932,952000,1628.1064
942,960000,1733.9106
949,968000,2049.4305
958,976000,1638.3401
966,984000,1769.0479
975,992000,1431.7007
984,1000000,1982.8305
990,1008000,3054.1493
999,1016000,1652.9048
1006,1024000,2550.36
1015,1032000,1802.7297
1022,1040000,2183.3575
1029,1048000,1864.4918
1038,1056000,1963.2047
1048,1064000,1238.3735
1058,1072000,1646.13
1067,1080000,1279.0541
1079,1088000,1128.0242
1088,1096000,1422.9493
1096,1104000,1644.9192
1104,1112000,2074.2687
1114,1120000,1384.162
1123,1128000,1863.0672
1132,1136000,1106.2341
1141,1144000,1533.4751
1149,1152000,2054.4362
1158,1160000,1483.7502
1167,1168000,1781.0283
1177,1176000,1380.0671
1186,1184000,1544.2224
1194,1192000,1752.8733
1203,1200000,1531.2131
1210,1208000,2671.1311
1216,1216000,2670.2706
1223,1224000,2633.6219
1230,1232000,2821.0156
1237,1240000,2648.3005
1243,1248000,2883.2684
1252,1256000,2267.0443
1259,1264000,2939.1406
1266,1272000,2656.7685
1272,1280000,3329.0727
1279,1288000,2433.9062
1285,1296000,3236.4497
1292,1304000,3023.4417
1299,1312000,2579.6652
1306,1320000,2977.5857
1314,1328000,2130.8391
1321,1336000,2939.4913
1329,1344000,1731.0734
1337,1352000,1915.1181
1345,1360000,1785.3886
1352,1368000,3168.0602
1359,1376000,2316.8987
1367,1384000,2575.9939
1375,1392000,1325.1928
1381,1400000,3133.8763
1390,1408000,1584.356
1399,1416000,1525.8654
1406,1424000,2320.8405
1414,1432000,2203.9984
1423,1440000,1333.6983
