episode,timestep,reward
5,8000,2751.6946
12,16000,1462.8111
18,24000,2029.5803
23,32000,2587.5954
29,40000,3355.8694
35,48000,2854.2154
41,56000,2837.0794
46,64000,3115.3608
53,72000,2201.7027
59,80000,2255.6464
64,88000,3584.5682
71,96000,2239.0855
76,104000,2619.4387
82,112000,2818.4183
88,120000,2511.1648
94,128000,2683.1381
101,136000,1610.2238
108,144000,1680.8429
114,152000,2710.9176
121,160000,2148.2572
127,168000,1792.7493
133,176000,3030.5828
138,184000,3121.3009
144,192000,3432.8939
150,200000,2298.3925
156,208000,2539.7072
162,216000,2966.2246
168,224000,3148.6808
174,232000,2873.6821
181,240000,1312.4958
188,248000,1667.4378
194,256000,2610.8134
201,264000,1528.7035
207,272000,2794.2031
213,280000,2575.9163
219,288000,3063.6713
226,296000,2654.7833
233,304000,1717.7404
239,312000,3318.8632
245,320000,2543.5365
252,328000,2153.8291
258,336000,2257.7923
265,344000,1286.7785
271,352000,2732.4201
277,360000,2497.2506
284,368000,2330.6102
290,376000,2180.7945
296,384000,2318.9346
303,392000,3099.0862
309,400000,2694.3428
316,408000,2148.5797
323,416000,2178.8756
329,424000,1600.8959
336,432000,2639.1201
342,440000,2814.1595
348,448000,3360.387
354,456000,2124.5045
360,464000,3262.4167
366,472000,2146.7996
372,480000,2721.5111
379,488000,2739.3983
385,496000,2410.9318
392,504000,2151.2173
397,512000,3545.195
404,520000,2789.1705
409,528000,3356.1468
416,536000,2354.433
423,544000,2256.5437
428,552000,2841.2026
435,560000,2920.037
441,568000,2606.7353
447,576000,2167.6395
454,584000,2122.1793
460,592000,3509.2415
466,600000,2965.1769
472,608000,2483.0651
478,616000,2689.9719
485,624000,2641.4542
491,632000,2063.6114
497,640000,2301.7006
504,648000,2829.7491
510,656000,2493.9206
516,664000,3123.53
522,672000,3125.0585
528,680000,3378.4039
534,688000,3216.6316
540,696000,2234.4296
546,704000,3361.1517
552,712000,3792.8577
558,720000,3551.7203
564,728000,3716.7173
569,736000,3935.3322
575,744000,3427.9861
581,752000,3018.0672
588,760000,3224.1174
593,768000,3254.759
600,776000,3461.2906
606,784000,2901.1292
612,792000,3404.1915
618,800000,3488.8654
625,808000,3294.7227
630,816000,3389.5621
636,824000,3816.8658
642,832000,3254.3411
648,840000,3387.9789
654,848000,3680.0616
661,856000,2388.054
667,864000,2370.1636
673,872000,1717.141
680,880000,2541.0328
687,888000,1868.0417
693,896000,2587.5378
699,904000,2212.3816
706,912000,1987.0335
712,920000,2349.6557
719,928000,2496.3512
725,936000,2186.5207
732,944000,2152.2791
739,952000,1746.1133
746,960000,1458.8491
753,968000,1304.2296
760,976000,649.1751
767,984000,2503.0349
772,992000,3712.5175
780,1000000,1310.5028
787,1008000,1548.3973
795,1016000,677.2921
802,1024000,1709.1264
809,1032000,2205.2313
815,1040000,2596.635
821,1048000,3161.5869
828,1056000,2717.4736
834,1064000,3022.2464
