episode,timestep,reward
3,8000,-21200.3941
5,16000,-21606.0335
7,24000,-8702.4616
9,32000,-4018.9921
11,40000,-2141.4291
13,48000,-320.0594
15,56000,-90.7712
17,64000,-457.1001
19,72000,-584.3783
21,80000,524.9849
23,88000,216.8706
25,96000,431.5799
27,104000,-247.8714
29,112000,-783.3039
31,120000,-954.1237
33,128000,-339.9326
35,136000,-1473.7108
37,144000,-2401.7781
39,152000,-4377.7727
41,160000,-8458.9733
43,168000,-7962.942
45,176000,-7037.8719
47,184000,-4076.6768
49,192000,-2430.1308
51,200000,-2281.3976
53,208000,-3765.4933
55,216000,-2940.873
57,224000,-2666.8864
59,232000,-2729.8061
61,240000,-5801.2894
63,248000,-2605.6571
65,256000,-2410.9928
67,264000,-1663.3742
69,272000,-2324.9389
71,280000,-1007.8928
73,288000,-1020.4236
75,296000,-795.9804
77,304000,-1398.3263
79,312000,-3368.9515
81,320000,-4097.0363
83,328000,-4427.9515
85,336000,-3985.4052
87,344000,-3044.8025
89,352000,-3603.7957
91,360000,-3307.677
93,368000,-2914.6891
95,376000,-2396.8891
97,384000,-2124.6465
99,392000,-1189.2486
101,400000,-1736.1498
103,408000,-2689.484
105,416000,-3127.8001
107,424000,-3401.9698
109,432000,-2851.4021
111,440000,-2707.615
113,448000,-3316.4591
115,456000,-2489.2488
117,464000,-3056.4142
119,472000,-2212.3071
121,480000,-3321.7099
123,488000,-4808.9245
125,496000,-3876.1995
127,504000,-5108.3692
129,512000,-4574.1401
131,520000,-5556.8004
133,528000,-6217.8674
135,536000,-5247.3635
137,544000,-4645.8162
139,552000,-5389.1542
141,560000,-5028.966
143,568000,-4833.1156
145,576000,-6355.0083
147,584000,-4773.6167
149,592000,-6592.0534
151,600000,-5877.7443
153,608000,-6451.9972
155,616000,-9144.5701
157,624000,-7872.7793
159,632000,-8240.4906
161,640000,-7250.3483
163,648000,-7801.7413
165,656000,-8856.9228
167,664000,-7671.0008
169,672000,-6909.2051
171,680000,-7750.7652
173,688000,-6828.3567
175,696000,-10711.6575
177,704000,-6590.6492
179,712000,-6970.1718
181,720000,-8070.9858
183,728000,-7122.8301
185,736000,-7739.6277
187,744000,-8153.3636
189,752000,-7260.6453
191,760000,-7519.4972
193,768000,-6398.918
195,776000,-6740.9316
197,784000,-6641.4862
199,792000,-7077.0971
201,800000,-10091.427
203,808000,-10149.237
205,816000,-7250.6882
208,824000,-14630.4567
210,832000,-16799.8385
212,840000,-13865.9272
214,848000,-12297.0175
216,856000,-18905.5129
218,864000,-18971.258
220,872000,-16935.8036
222,880000,-12277.977
224,888000,-11884.9976
226,896000,-16859.8928
228,904000,-15141.271
230,912000,-18889.9587
232,920000,-16759.8137
234,928000,-9526.1666
236,936000,-10924.3908
238,944000,-11037.0196
240,952000,-12162.5177
242,960000,-9670.6032
244,968000,-11911.3944
246,976000,-15579.2059
248,984000,-10439.7048
250,992000,-13670.9065
252,1000000,-13610.2032
254,1008000,-16988.4113
256,1016000,-17136.006
258,1024000,-20791.9957
260,1032000,-21016.2696
262,1040000,-15924.7134
264,1048000,-20708.1034
266,1056000,-13026.4194
268,1064000,-21095.6858
270,1072000,-18422.0521
272,1080000,-18616.5501
275,1088000,-21082.0928
277,1096000,-21104.4284
279,1104000,-18392.1647
282,1112000,-20722.628
284,1120000,-20554.9274
287,1128000,-20543.3506
289,1136000,-20671.8023
291,1144000,-20401.3983
294,1152000,-20748.6379
296,1160000,-21153.9114
298,1168000,-20843.2754
301,1176000,-20900.8687
303,1184000,-21273.3239
306,1192000,-21026.6339
308,1200000,-20883.1829
310,1208000,-21031.8345
312,1216000,-18490.8859
314,1224000,-21267.9537
316,1232000,-18532.0438
319,1240000,-19352.004
321,1248000,-21048.4801
323,1256000,-18413.6972
325,1264000,-18665.3128
328,1272000,-20883.6795
330,1280000,-20917.8842
332,1288000,-18541.1555
334,1296000,-18166.825
336,1304000,-18618.8297
338,1312000,-21240.8297
341,1320000,-19499.5996
343,1328000,-14860.9079
345,1336000,-14534.8246
347,1344000,-17201.6179
349,1352000,-16907.7297
351,1360000,-17156.6609
353,1368000,-18232.4493
355,1376000,-14790.1921
357,1384000,-12866.5217
359,1392000,-14844.3879
361,1400000,-17323.7024
363,1408000,-21462.3638
365,1416000,-15143.5455
367,1424000,-14900.066
369,1432000,-11846.4346
371,1440000,-16121.4189
373,1448000,-13749.4069
375,1456000,-13234.3317
377,1464000,-17361.3702
379,1472000,-12998.4224
381,1480000,-17358.1295
383,1488000,-14925.2365
385,1496000,-14219.0668
387,1504000,-13390.9965
389,1512000,-14968.3244
391,1520000,-13076.5404
